SnomedCTConceptId,Term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318902004,Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318902004,Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318902004,Ramipril 5 mg oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318902004,Ramipril 5mg capsules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Ramipril 10mg capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Ramipril 10mg capsule (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Ramipril 10mg capsule (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Ramipril 10 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Product containing ramipril 10 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Product containing ramipril 10 mg/1 each oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Product containing only ramipril 10 mg/1 each oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Product containing only ramipril 10 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Ramipril 10 mg oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318906001,Ramipril 10mg capsules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Fosinopril sodium 10mg tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Fosinopril sodium 10mg tablet (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Fosinopril sodium 10mg tablet (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Product containing fosinopril sodium 10 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Product containing fosinopril sodium 10 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Fosinopril sodium 10 mg oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Product containing only fosinopril sodium 10 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Product containing only fosinopril sodium 10 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Product containing precisely fosinopril sodium 10 milligram/1 each conventional release oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Product containing precisely fosinopril sodium 10 milligram/1 each conventional release oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318909008,Fosinopril 10mg tablets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Fosinopril sodium 20mg tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Fosinopril sodium 20mg tablet (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Fosinopril sodium 20mg tablet (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Product containing fosinopril sodium 20 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Product containing fosinopril sodium 20 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Fosinopril sodium 20 mg oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Product containing only fosinopril sodium 20 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Product containing only fosinopril sodium 20 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Product containing precisely fosinopril sodium 20 milligram/1 each conventional release oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Product containing precisely fosinopril sodium 20 milligram/1 each conventional release oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318910003,Fosinopril 20mg tablets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Trandolapril 500micrograms capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Trandolapril 500micrograms capsule (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Trandolapril 500micrograms capsule (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Trandolapril 0.5 mg oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Product containing trandolapril 0.5 milligram/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Product containing trandolapril 0.5 milligram/1 each oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Product containing only trandolapril 0.5 milligram/1 each oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Product containing only trandolapril 0.5 milligram/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Product containing precisely trandolapril 500 microgram/1 each conventional release oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Product containing precisely trandolapril 500 microgram/1 each conventional release oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Trandolapril 500 microgram oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318924004,Trandolapril 500microgram capsules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Trandolapril 1mg capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Trandolapril 1mg capsule (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Trandolapril 1mg capsule (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Trandolapril 1 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Product containing trandolapril 1 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Product containing trandolapril 1 mg/1 each oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Product containing only trandolapril 1 mg/1 each oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Product containing only trandolapril 1 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Product containing precisely trandolapril 1 milligram/1 each conventional release oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Trandolapril 1 mg oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Product containing precisely trandolapril 1 milligram/1 each conventional release oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318925003,Trandolapril 1mg capsules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Trandolapril 2mg capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Trandolapril 2mg capsule (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Trandolapril 2mg capsule (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Trandolapril 2 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Product containing trandolapril 2 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Product containing trandolapril 2 mg/1 each oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Product containing only trandolapril 2 mg/1 each oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Product containing only trandolapril 2 mg/1 each oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Product containing precisely trandolapril 2 milligram/1 each conventional release oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Trandolapril 2 mg oral capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Product containing precisely trandolapril 2 milligram/1 each conventional release oral capsule (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318926002,Trandolapril 2mg capsules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Imidapril hydrochloride 20mg tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Imidapril hydrochloride 20mg tablet (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Imidapril hydrochloride 20mg tablet (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Product containing imidapril hydrochloride 20 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Product containing imidapril hydrochloride 20 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Imidapril hydrochloride 20 mg oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Product containing only imidapril hydrochloride 20 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Product containing only imidapril hydrochloride 20 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Product containing precisely imidapril hydrochloride 20 milligram/1 each conventional release oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Product containing precisely imidapril hydrochloride 20 milligram/1 each conventional release oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318942009,Imidapril 20mg tablets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Imidapril hydrochloride 5mg tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Imidapril hydrochloride 5mg tablet (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Imidapril hydrochloride 5mg tablet (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Product containing imidapril hydrochloride 5 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Product containing imidapril hydrochloride 5 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Imidapril hydrochloride 5 mg oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Product containing only imidapril hydrochloride 5 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Product containing only imidapril hydrochloride 5 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Product containing precisely imidapril hydrochloride 5 milligram/1 each conventional release oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Product containing precisely imidapril hydrochloride 5 milligram/1 each conventional release oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318943004,Imidapril 5mg tablets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318944005,Imidapril hydrochloride 10mg tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318944005,Imidapril hydrochloride 10mg tablet (substance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318944005,Imidapril hydrochloride 10mg tablet (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318944005,Product containing imidapril hydrochloride 10 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318944005,Product containing imidapril hydrochloride 10 mg/1 each oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318944005,Imidapril hydrochloride 10 mg oral tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318944005,Product containing only imidapril hydrochloride 10 mg/1 each oral tablet (clinical drug),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35179711000001107,Quinapril 10mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35179711000001107,Quinapril 10mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35179911000001109,Ramipril 5mg tablets (Milpharm Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35179911000001109,Ramipril 5mg tablets (Milpharm Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35179911000001109,Ramipril 5mg tablets (Aurobindo Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35179911000001109,Ramipril 5mg tablets (Aurobindo Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35180111000001106,Ramipril 10mg tablets (Milpharm Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35180111000001106,Ramipril 10mg tablets (Milpharm Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35180111000001106,Ramipril 10mg tablets (Aurobindo Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35180111000001106,Ramipril 10mg tablets (Aurobindo Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36609411000001107,Enalapril 10mg tablets (Bristol Laboratories Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36609411000001107,Enalapril 10mg tablets (Bristol Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36610011000001109,Enalapril 20mg tablets (Bristol Laboratories Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36610011000001109,Enalapril 20mg tablets (Bristol Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36834211000001109,Ramipril 1.25mg tablets (Torrent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36834211000001109,Ramipril 1.25mg tablets (Torrent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36834411000001108,Ramipril 2.5mg tablets (Torrent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36834411000001108,Ramipril 2.5mg tablets (Torrent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36834611000001106,Ramipril 5mg tablets (Torrent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36834611000001106,Ramipril 5mg tablets (Torrent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36835211000001105,Ramipril 10mg tablets (Torrent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36835211000001105,Ramipril 10mg tablets (Torrent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36838711000001105,Perindopril erbumine 2mg tablets (Torrent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36838711000001105,Perindopril erbumine 2mg tablets (Torrent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36839011000001103,Perindopril erbumine 4mg tablets (Torrent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36839011000001103,Perindopril erbumine 4mg tablets (Torrent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36839511000001106,Perindopril erbumine 8mg tablets (Torrent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36839511000001106,Perindopril erbumine 8mg tablets (Torrent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37111011000001102,Captopril 5mg/5ml oral solution sugar free (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37111011000001102,Captopril 5mg/5ml oral solution sugar free (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37111211000001107,Captopril 25mg/5ml oral solution sugar free (DE Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37111211000001107,Captopril 25mg/5ml oral solution sugar free (DE Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37126511000001107,Perindopril erbumine 2mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37126511000001107,Perindopril erbumine 2mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37137811000001109,Ramipril 1.25mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37137811000001109,Ramipril 1.25mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37259911000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37259911000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37404611000001109,Triapin 5mg/5mg modified-release tablets (CST Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37404611000001109,Triapin 5mg/5mg modified-release tablets (CST Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37418011000001109,Zestril 10mg tablets (CST Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37418011000001109,Zestril 10mg tablets (CST Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37419311000001101,Zestril 5mg tablets (CST Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37419311000001101,Zestril 5mg tablets (CST Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37419511000001107,Zestril 20mg tablets (CST Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37419511000001107,Zestril 20mg tablets (CST Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37421011000001107,Zestoretic 10 tablets (CST Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37421011000001107,Zestoretic 10 tablets (CST Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37889611000001103,Zestoretic 20 tablets (CST Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37889611000001103,Zestoretic 20 tablets (CST Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38240011000001105,Lisoretic 20mg/12.5mg tablets (Bristol Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38240011000001105,Lisoretic 20mg/12.5mg tablets (Bristol Laboratories Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38240211000001100,Lisoretic 10mg/12.5mg tablets (Bristol Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38240211000001100,Lisoretic 10mg/12.5mg tablets (Bristol Laboratories Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38739511000001103,Ramipril 5mg capsules (Crescent Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38739511000001103,Ramipril 5mg capsules (Crescent Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38793111000001103,Ramipril 2.5mg capsules (Milpharm Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38793111000001103,Ramipril 2.5mg capsules (Milpharm Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38793311000001101,Ramipril 5mg capsules (Milpharm Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38793311000001101,Ramipril 5mg capsules (Milpharm Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38818611000001102,Captopril 12.5mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38818611000001102,Captopril 12.5mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38818811000001103,Captopril 25mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38818811000001103,Captopril 25mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38819011000001104,Captopril 25mg/5ml oral solution sugar free (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38819011000001104,Captopril 25mg/5ml oral solution sugar free (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38819211000001109,Captopril 50mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38819211000001109,Captopril 50mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38819511000001107,Captopril 5mg/5ml oral solution sugar free (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38819511000001107,Captopril 5mg/5ml oral solution sugar free (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38880611000001103,Enalapril 10mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38880611000001103,Enalapril 10mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38880811000001104,Enalapril 2.5mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38880811000001104,Enalapril 2.5mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38881011000001101,Enalapril 20mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38881011000001101,Enalapril 20mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38881211000001106,Enalapril 5mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38881211000001106,Enalapril 5mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38881411000001105,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38881411000001105,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38924411000001109,Fosinopril 10mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38924411000001109,Fosinopril 10mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38955411000001109,Enalapril 20mg tablets (Imported),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38955411000001109,Enalapril 20mg tablets (Imported) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39018011000001108,Lisinopril 10mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39018011000001108,Lisinopril 10mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39018311000001106,Lisinopril 2.5mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39018311000001106,Lisinopril 2.5mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39018511000001100,Lisinopril 20mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39018511000001100,Lisinopril 20mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39018911000001107,Lisinopril 5mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39018911000001107,Lisinopril 5mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39019111000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39019111000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39019311000001100,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39019311000001100,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39164911000001109,Perindopril erbumine 2mg tablets (Medreich Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39164911000001109,Perindopril erbumine 2mg tablets (Medreich Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39165111000001105,Perindopril erbumine 4mg tablets (Medreich Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39165111000001105,Perindopril erbumine 4mg tablets (Medreich Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39165311000001107,Perindopril erbumine 8mg tablets (Medreich Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39165311000001107,Perindopril erbumine 8mg tablets (Medreich Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39184911000001107,Perindopril erbumine 8mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39184911000001107,Perindopril erbumine 8mg tablets (Medihealth (Northern) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39185111000001108,Perindopril erbumine 2mg tablets (Medihealth (Northern) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
